REF_DATE,Gender,GEO,VALUE,Industry,Type of corporation
2017,Women,Manitoba,0.0,Distributive trade,Publicly traded corporations
2017,Women,Manitoba,0.0,Energy,Publicly traded corporations
2017,Women,Manitoba,1.0,Manufacturing,Publicly traded corporations
2017,Women,Manitoba,0.0,Construction,Publicly traded corporations
2017,Women,Manitoba,0.0,Other industry,Publicly traded corporations
2017,Women,Manitoba,0.0,Unclassified industry,Publicly traded corporations
2017,Women,Manitoba,106.0,Total all industries,Private enterprises
2017,Women,Manitoba,36.0,Finance,Private enterprises
2017,Women,Manitoba,0.0,Utilities,Private enterprises
2017,Women,Manitoba,17.0,Management of companies and enterprises,Private enterprises
2017,Women,Manitoba,16.0,Distributive trade,Private enterprises
2017,Women,Manitoba,1.0,Energy,Private enterprises
2017,Women,Manitoba,2.0,Manufacturing,Private enterprises
2017,Women,Manitoba,9.0,Construction,Private enterprises
2017,Women,Manitoba,25.0,Other industry,Private enterprises
2017,Women,Manitoba,0.0,Unclassified industry,Private enterprises
2017,Women,Manitoba,0.0,Total all industries,Unclassified enterprises
2017,Women,Manitoba,0.0,Finance,Unclassified enterprises
2017,Women,Manitoba,0.0,Utilities,Unclassified enterprises
2017,Women,Manitoba,0.0,Management of companies and enterprises,Unclassified enterprises
2017,Women,Manitoba,0.0,Distributive trade,Unclassified enterprises
2017,Women,Manitoba,0.0,Energy,Unclassified enterprises
2017,Women,Manitoba,0.0,Manufacturing,Unclassified enterprises
2017,Women,Manitoba,0.0,Construction,Unclassified enterprises
2017,Women,Manitoba,0.0,Other industry,Unclassified enterprises
2017,Women,Manitoba,0.0,Unclassified industry,Unclassified enterprises
2017,Men,Manitoba,359.0,Total all industries,Total all corporations
2017,Men,Manitoba,100.0,Finance,Total all corporations
2017,Men,Manitoba,0.0,Utilities,Total all corporations
2017,Men,Manitoba,58.0,Management of companies and enterprises,Total all corporations
2017,Men,Manitoba,46.0,Distributive trade,Total all corporations
2017,Men,Manitoba,6.0,Energy,Total all corporations
2017,Men,Manitoba,16.0,Manufacturing,Total all corporations
2017,Men,Manitoba,62.0,Construction,Total all corporations
2017,Men,Manitoba,71.0,Other industry,Total all corporations
2017,Men,Manitoba,0.0,Unclassified industry,Total all corporations
2017,Men,Manitoba,7.0,Total all industries,Government business entities
2017,Men,Manitoba,0.0,Finance,Government business entities
2017,Men,Manitoba,0.0,Utilities,Government business entities
2017,Men,Manitoba,0.0,Management of companies and enterprises,Government business entities
2017,Men,Manitoba,0.0,Distributive trade,Government business entities
2017,Men,Manitoba,0.0,Energy,Government business entities
2017,Men,Manitoba,0.0,Manufacturing,Government business entities
2017,Men,Manitoba,0.0,Construction,Government business entities
2017,Men,Manitoba,7.0,Other industry,Government business entities
2017,Men,Manitoba,0.0,Unclassified industry,Government business entities
2017,Men,Manitoba,3.0,Total all industries,Publicly traded corporations
2017,Men,Manitoba,0.0,Finance,Publicly traded corporations
2017,Men,Manitoba,0.0,Utilities,Publicly traded corporations
2017,Men,Manitoba,0.0,Management of companies and enterprises,Publicly traded corporations
2017,Men,Manitoba,0.0,Distributive trade,Publicly traded corporations
2017,Men,Manitoba,0.0,Energy,Publicly traded corporations
2017,Men,Manitoba,3.0,Manufacturing,Publicly traded corporations
2017,Men,Manitoba,0.0,Construction,Publicly traded corporations
2017,Men,Manitoba,0.0,Other industry,Publicly traded corporations
2017,Men,Manitoba,0.0,Unclassified industry,Publicly traded corporations
2017,Men,Manitoba,349.0,Total all industries,Private enterprises
2017,Men,Manitoba,100.0,Finance,Private enterprises
2017,Men,Manitoba,0.0,Utilities,Private enterprises
2017,Men,Manitoba,58.0,Management of companies and enterprises,Private enterprises
2017,Men,Manitoba,46.0,Distributive trade,Private enterprises
2017,Men,Manitoba,6.0,Energy,Private enterprises
2017,Men,Manitoba,13.0,Manufacturing,Private enterprises
2017,Men,Manitoba,62.0,Construction,Private enterprises
2017,Men,Manitoba,64.0,Other industry,Private enterprises
2017,Men,Manitoba,0.0,Unclassified industry,Private enterprises
2017,Men,Manitoba,0.0,Total all industries,Unclassified enterprises
2017,Men,Manitoba,0.0,Finance,Unclassified enterprises
2017,Men,Manitoba,0.0,Utilities,Unclassified enterprises
2017,Men,Manitoba,0.0,Management of companies and enterprises,Unclassified enterprises
2017,Men,Manitoba,0.0,Distributive trade,Unclassified enterprises
2017,Men,Manitoba,0.0,Energy,Unclassified enterprises
2017,Men,Manitoba,0.0,Manufacturing,Unclassified enterprises
2017,Men,Manitoba,0.0,Construction,Unclassified enterprises
2017,Men,Manitoba,0.0,Other industry,Unclassified enterprises
2017,Men,Manitoba,0.0,Unclassified industry,Unclassified enterprises
2017,Women,Saskatchewan,33.0,Total all industries,Total all corporations
2017,Women,Saskatchewan,9.0,Finance,Total all corporations
2017,Women,Saskatchewan,2.0,Utilities,Total all corporations
2017,Women,Saskatchewan,3.0,Management of companies and enterprises,Total all corporations
2017,Women,Saskatchewan,6.0,Distributive trade,Total all corporations
2017,Women,Saskatchewan,2.0,Energy,Total all corporations
2017,Women,Saskatchewan,2.0,Manufacturing,Total all corporations
2017,Women,Saskatchewan,0.0,Construction,Total all corporations
2017,Women,Saskatchewan,9.0,Other industry,Total all corporations
2017,Women,Saskatchewan,0.0,Unclassified industry,Total all corporations
2017,Women,Saskatchewan,0.0,Total all industries,Government business entities
2017,Women,Saskatchewan,0.0,Finance,Government business entities
2017,Women,Saskatchewan,0.0,Utilities,Government business entities
2017,Women,Saskatchewan,0.0,Management of companies and enterprises,Government business entities
2017,Women,Saskatchewan,0.0,Distributive trade,Government business entities
2017,Women,Saskatchewan,0.0,Energy,Government business entities
2017,Women,Saskatchewan,0.0,Manufacturing,Government business entities
2017,Women,Saskatchewan,0.0,Construction,Government business entities
2017,Women,Saskatchewan,0.0,Other industry,Government business entities
2017,Women,Saskatchewan,0.0,Unclassified industry,Government business entities
2017,Women,Saskatchewan,1.0,Total all industries,Publicly traded corporations
2017,Women,Saskatchewan,1.0,Finance,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Utilities,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Management of companies and enterprises,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Distributive trade,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Energy,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Manufacturing,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Construction,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Other industry,Publicly traded corporations
2017,Women,Saskatchewan,0.0,Unclassified industry,Publicly traded corporations
2017,Women,Saskatchewan,32.0,Total all industries,Private enterprises
2017,Women,Saskatchewan,8.0,Finance,Private enterprises
2017,Women,Saskatchewan,2.0,Utilities,Private enterprises
2017,Women,Saskatchewan,3.0,Management of companies and enterprises,Private enterprises
2017,Women,Saskatchewan,6.0,Distributive trade,Private enterprises
2017,Women,Saskatchewan,2.0,Energy,Private enterprises
2017,Women,Saskatchewan,2.0,Manufacturing,Private enterprises
2017,Women,Saskatchewan,0.0,Construction,Private enterprises
2017,Women,Saskatchewan,9.0,Other industry,Private enterprises
2017,Women,Saskatchewan,0.0,Unclassified industry,Private enterprises
2017,Women,Saskatchewan,0.0,Total all industries,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Finance,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Utilities,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Management of companies and enterprises,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Distributive trade,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Energy,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Manufacturing,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Construction,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Other industry,Unclassified enterprises
2017,Women,Saskatchewan,0.0,Unclassified industry,Unclassified enterprises
2017,Men,Saskatchewan,158.0,Total all industries,Total all corporations
2017,Men,Saskatchewan,27.0,Finance,Total all corporations
2017,Men,Saskatchewan,1.0,Utilities,Total all corporations
2017,Men,Saskatchewan,9.0,Management of companies and enterprises,Total all corporations
2017,Men,Saskatchewan,27.0,Distributive trade,Total all corporations
2017,Men,Saskatchewan,20.0,Energy,Total all corporations
2017,Men,Saskatchewan,12.0,Manufacturing,Total all corporations
2017,Men,Saskatchewan,7.0,Construction,Total all corporations
2017,Men,Saskatchewan,55.0,Other industry,Total all corporations
2017,Men,Saskatchewan,0.0,Unclassified industry,Total all corporations
2017,Men,Saskatchewan,0.0,Total all industries,Government business entities
2017,Men,Saskatchewan,0.0,Finance,Government business entities
2017,Men,Saskatchewan,0.0,Utilities,Government business entities
2017,Men,Saskatchewan,0.0,Management of companies and enterprises,Government business entities
2017,Men,Saskatchewan,0.0,Distributive trade,Government business entities
2017,Men,Saskatchewan,0.0,Energy,Government business entities
2017,Men,Saskatchewan,0.0,Manufacturing,Government business entities
2017,Men,Saskatchewan,0.0,Construction,Government business entities
2017,Men,Saskatchewan,0.0,Other industry,Government business entities
2017,Men,Saskatchewan,0.0,Unclassified industry,Government business entities
2017,Men,Saskatchewan,9.0,Total all industries,Publicly traded corporations
2017,Men,Saskatchewan,1.0,Finance,Publicly traded corporations
2017,Men,Saskatchewan,0.0,Utilities,Publicly traded corporations
2017,Men,Saskatchewan,0.0,Management of companies and enterprises,Publicly traded corporations
2017,Men,Saskatchewan,3.0,Distributive trade,Publicly traded corporations
2017,Men,Saskatchewan,4.0,Energy,Publicly traded corporations
2017,Men,Saskatchewan,0.0,Manufacturing,Publicly traded corporations
2017,Men,Saskatchewan,0.0,Construction,Publicly traded corporations
2017,Men,Saskatchewan,1.0,Other industry,Publicly traded corporations
2017,Men,Saskatchewan,0.0,Unclassified industry,Publicly traded corporations
2017,Men,Saskatchewan,149.0,Total all industries,Private enterprises
2017,Men,Saskatchewan,26.0,Finance,Private enterprises
2017,Men,Saskatchewan,1.0,Utilities,Private enterprises
2017,Men,Saskatchewan,9.0,Management of companies and enterprises,Private enterprises
2017,Men,Saskatchewan,24.0,Distributive trade,Private enterprises
2017,Men,Saskatchewan,16.0,Energy,Private enterprises
2017,Men,Saskatchewan,12.0,Manufacturing,Private enterprises
2017,Men,Saskatchewan,7.0,Construction,Private enterprises
2017,Men,Saskatchewan,54.0,Other industry,Private enterprises
2017,Men,Saskatchewan,0.0,Unclassified industry,Private enterprises
2017,Men,Saskatchewan,0.0,Total all industries,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Finance,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Utilities,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Management of companies and enterprises,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Distributive trade,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Energy,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Manufacturing,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Construction,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Other industry,Unclassified enterprises
2017,Men,Saskatchewan,0.0,Unclassified industry,Unclassified enterprises
2017,Women,Alberta,608.0,Total all industries,Total all corporations
2017,Women,Alberta,93.0,Finance,Total all corporations
2017,Women,Alberta,57.0,Utilities,Total all corporations
2017,Women,Alberta,117.0,Management of companies and enterprises,Total all corporations
2017,Women,Alberta,40.0,Distributive trade,Total all corporations
2017,Women,Alberta,65.0,Energy,Total all corporations
2017,Women,Alberta,19.0,Manufacturing,Total all corporations
2017,Women,Alberta,44.0,Construction,Total all corporations
2017,Women,Alberta,169.0,Other industry,Total all corporations
2017,Women,Alberta,4.0,Unclassified industry,Total all corporations
2017,Women,Alberta,0.0,Total all industries,Government business entities
2017,Women,Alberta,0.0,Finance,Government business entities
2017,Women,Alberta,0.0,Utilities,Government business entities
2017,Women,Alberta,0.0,Management of companies and enterprises,Government business entities
2017,Women,Alberta,0.0,Distributive trade,Government business entities
2017,Women,Alberta,0.0,Energy,Government business entities
2017,Women,Alberta,0.0,Manufacturing,Government business entities
2017,Women,Alberta,0.0,Construction,Government business entities
2017,Women,Alberta,0.0,Other industry,Government business entities
2017,Women,Alberta,0.0,Unclassified industry,Government business entities
2017,Women,Alberta,10.0,Total all industries,Publicly traded corporations
2017,Women,Alberta,4.0,Finance,Publicly traded corporations
2017,Women,Alberta,2.0,Utilities,Publicly traded corporations
2017,Women,Alberta,4.0,Management of companies and enterprises,Publicly traded corporations
2017,Women,Alberta,0.0,Distributive trade,Publicly traded corporations
2017,Women,Alberta,0.0,Energy,Publicly traded corporations
2017,Women,Alberta,0.0,Manufacturing,Publicly traded corporations
2017,Women,Alberta,0.0,Construction,Publicly traded corporations
2017,Women,Alberta,0.0,Other industry,Publicly traded corporations
2017,Women,Alberta,0.0,Unclassified industry,Publicly traded corporations
2017,Women,Alberta,598.0,Total all industries,Private enterprises
2017,Women,Alberta,89.0,Finance,Private enterprises
2017,Women,Alberta,55.0,Utilities,Private enterprises
2017,Women,Alberta,113.0,Management of companies and enterprises,Private enterprises
2017,Women,Alberta,40.0,Distributive trade,Private enterprises
